#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=50000/1000 input-res=832x480 interlace=0 total-frames=500 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:49 out:53 type:b q:30.27 q-aq:30.25 q-noVbv:30.27 q-Rceq:1.32 tex:537 mv:996 misc:547 icu:0.00 pcu:86.50 scu:1473.50 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:51 out:54 type:b q:30.23 q-aq:30.14 q-noVbv:30.23 q-Rceq:1.32 tex:601 mv:769 misc:518 icu:2.00 pcu:102.00 scu:1456.00 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:54 out:55 type:B q:27.17 q-aq:25.51 q-noVbv:27.17 q-Rceq:1.32 tex:4312 mv:2898 misc:1454 icu:4.75 pcu:229.25 scu:1326.00 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.87;
in:53 out:56 type:b q:30.19 q-aq:30.13 q-noVbv:30.19 q-Rceq:1.32 tex:456 mv:717 misc:475 icu:2.00 pcu:70.25 scu:1487.75 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:55 out:57 type:b q:30.16 q-aq:30.12 q-noVbv:30.16 q-Rceq:1.32 tex:566 mv:667 misc:479 icu:0.00 pcu:108.75 scu:1451.25 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:60 out:58 type:B q:27.06 q-aq:22.59 q-noVbv:27.06 q-Rceq:1.32 tex:8917 mv:5253 misc:2710 icu:9.75 pcu:577.00 scu:973.25 tlayer:2 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-3.96;
in:58 out:59 type:B q:27.10 q-aq:25.35 q-noVbv:27.10 q-Rceq:1.32 tex:838 mv:2197 misc:1053 icu:0.25 pcu:207.25 scu:1352.50 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.82;
in:57 out:60 type:b q:30.12 q-aq:30.00 q-noVbv:30.12 q-Rceq:1.32 tex:6 mv:827 misc:463 icu:0.00 pcu:100.50 scu:1459.50 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:59 out:61 type:b q:30.08 q-aq:30.00 q-noVbv:30.08 q-Rceq:1.32 tex:7 mv:546 misc:383 icu:0.00 pcu:153.00 scu:1407.00 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:62 out:62 type:B q:27.03 q-aq:24.72 q-noVbv:27.03 q-Rceq:1.32 tex:938 mv:1907 misc:1051 icu:0.00 pcu:224.00 scu:1336.00 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-2.14;
