#options: cpuid=1050111 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=250 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:41 out:44 type:b q:25.67 q-aq:26.00 q-noVbv:25.67 q-Rceq:1.00 tex:904 mv:4417 misc:991 icu:1.00 pcu:839.25 scu:455.75 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:43 out:45 type:b q:25.67 q-aq:26.00 q-noVbv:25.67 q-Rceq:1.00 tex:982 mv:4140 misc:998 icu:0.25 pcu:778.25 scu:517.50 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:46 out:46 type:B q:22.67 q-aq:20.18 q-noVbv:22.67 q-Rceq:1.00 tex:27982 mv:14023 misc:3923 icu:23.25 pcu:949.00 scu:323.75 tlayer:3 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-2.13;
in:45 out:47 type:b q:25.67 q-aq:26.00 q-noVbv:25.67 q-Rceq:1.00 tex:1243 mv:3979 misc:914 icu:0.25 pcu:860.00 scu:435.75 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:47 out:48 type:b q:25.34 q-aq:25.00 q-noVbv:25.34 q-Rceq:1.00 tex:3806 mv:6018 misc:1864 icu:4.50 pcu:939.00 scu:352.50 tlayer:4 pbqpoffset:6.20 pbfactor:2.05 avgQpOffsetCutree:0.00;
in:64 out:49 type:k q:16.28 q-aq:10.21 q-noVbv:16.28 q-Rceq:1.00 tex:540074 mv:57375 misc:2071 icu:1221.00 pcu:74.00 scu:1.00 tlayer:0 pbqpoffset:0.65 pbfactor:1.08 avgQpOffsetCutree:-6.84;
in:56 out:50 type:B q:19.58 q-aq:13.94 q-noVbv:19.58 q-Rceq:1.00 tex:283037 mv:48384 misc:2899 icu:426.50 pcu:857.75 scu:11.75 tlayer:1 pbqpoffset:1.87 pbfactor:1.24 avgQpOffsetCutree:-5.40;
in:52 out:51 type:B q:21.97 q-aq:17.51 q-noVbv:21.97 q-Rceq:1.00 tex:48671 mv:29177 misc:4392 icu:21.50 pcu:975.00 scu:299.50 tlayer:2 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-3.47;
in:50 out:52 type:B q:22.33 q-aq:20.71 q-noVbv:22.33 q-Rceq:1.00 tex:9318 mv:12526 misc:2556 icu:2.25 pcu:1023.50 scu:270.25 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-1.59;
in:49 out:53 type:b q:25.51 q-aq:25.56 q-noVbv:25.51 q-Rceq:1.00 tex:914 mv:4503 misc:911 icu:0.25 pcu:893.50 scu:402.25 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
